step,time_s,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
278,69.500000,3,6.451728e-12,1.107159e-11,2.833980e-16,-3.261077e-20,7.556566e-11
279,69.750000,3,6.071588e-12,1.108491e-11,2.834302e-16,6.173414e-20,2.685607e-11
280,70.000000,3,6.139089e-12,1.110267e-11,3.543280e-16,-8.715837e-20,7.451251e-11
281,70.250000,3,6.359357e-12,1.111689e-11,3.543681e-16,3.397396e-20,3.717621e-11
282,70.500000,3,6.213696e-12,1.113287e-11,3.544083e-16,6.285249e-20,-3.629791e-11
283,70.750000,3,6.362910e-12,1.114664e-11,2.835588e-16,1.727153e-21,-1.850273e-10
284,71.000000,3,6.327383e-12,1.116307e-11,3.544886e-16,9.531768e-20,-5.358691e-11
285,71.250000,3,6.124878e-12,1.117995e-11,3.545287e-16,4.219945e-20,-8.673062e-12
286,71.500000,3,6.032508e-12,1.119593e-11,3.395860e-16,9.188984e-20,-7.648376e-11
287,71.750000,3,5.691447e-12,1.121503e-11,3.546080e-16,-1.189817e-20,-3.193662e-11
288,72.000000,3,5.581313e-12,1.123190e-11,3.546475e-16,6.502963e-20,8.704648e-12
289,72.250000,3,5.513812e-12,1.124123e-11,3.546869e-16,7.391686e-21,-5.066703e-11
290,72.500000,3,6.256329e-12,1.125899e-11,3.547264e-16,3.861941e-20,-8.494910e-11
291,72.750000,3,5.908163e-12,1.127409e-11,3.547650e-16,1.501498e-20,-8.741502e-11
292,73.000000,3,5.901057e-12,1.128786e-11,3.548053e-16,-5.798205e-20,-3.063283e-11
293,73.250000,3,5.272227e-12,1.130829e-11,3.396135e-16,-8.918330e-20,3.063250e-11
294,73.500000,3,6.000533e-12,1.132339e-11,3.548840e-16,1.363127e-19,3.942008e-11
295,73.750000,3,6.043166e-12,1.133804e-11,3.549231e-16,-9.262438e-20,5.288803e-11
296,74.000000,3,5.993428e-12,1.135270e-11,3.549619e-16,-5.500420e-20,5.056300e-11
297,74.250000,3,5.758949e-12,1.136824e-11,3.550006e-16,-4.326485e-20,1.246209e-11
298,74.500000,3,5.904610e-12,1.138645e-11,3.550394e-16,5.291971e-20,-4.290523e-11
299,74.750000,3,5.677236e-12,1.139977e-11,3.550781e-16,-5.596373e-20,-1.336770e-11
300,75.000000,3,5.616840e-12,1.141887e-11,3.551169e-16,1.689434e-19,6.199213e-11
301,75.250000,3,5.556444e-12,1.143174e-11,4.261867e-16,-7.598812e-20,1.120709e-10
302,75.500000,3,5.883294e-12,1.144951e-11,2.841554e-16,-4.677872e-20,1.991851e-12
303,75.750000,3,5.584866e-12,1.146372e-11,3.552323e-16,3.500628e-21,-7.294154e-11
304,76.000000,3,5.961454e-12,1.147749e-11,2.842171e-16,3.824221e-20,-4.312095e-11
305,76.250000,3,5.826450e-12,1.149125e-11,2.842476e-16,1.477874e-19,-7.562440e-11
306,76.500000,3,5.787371e-12,1.150724e-11,3.553475e-16,3.049319e-20,-5.125139e-11
307,76.750000,3,5.695000e-12,1.152411e-11,2.843085e-16,8.932227e-20,3.894263e-11
308,77.000000,3,5.726974e-12,1.153966e-11,3.554231e-16,2.425294e-20,-3.523071e-12
309,77.250000,3,5.201173e-12,1.155298e-11,3.396873e-16,-4.029362e-20,-7.206424e-11
310,77.500000,3,6.007639e-12,1.156808e-11,3.554998e-16,3.945982e-20,6.966538e-12
311,77.750000,3,6.064482e-12,1.158407e-11,2.844302e-16,3.116155e-20,8.885143e-11
312,78.000000,3,6.096457e-12,1.159917e-11,3.396995e-16,-4.844631e-20,5.553835e-12
313,78.250000,3,5.734080e-12,1.161338e-11,3.397035e-16,-8.164604e-20,-1.607986e-11
314,78.500000,3,5.677236e-12,1.163336e-11,3.556510e-16,-1.448559e-20,-9.177820e-11
315,78.750000,3,6.242118e-12,1.164135e-11,3.397066e-16,-1.772813e-20,6.299722e-11
316,79.000000,3,5.556444e-12,1.165734e-11,3.557259e-16,-2.002174e-19,1.197996e-10
317,79.250000,3,5.417888e-12,1.167511e-11,3.557633e-16,-1.343540e-19,-2.132128e-12
318,79.500000,3,5.602629e-12,1.178657e-11,3.558001e-16,-4.266267e-20,-9.118983e-11
319,79.750000,3,5.613288e-12,1.189937e-11,4.270056e-16,4.253032e-20,-2.036254e-11
320,80.000000,3,5.858425e-12,1.201084e-11,2.847003e-16,-9.251188e-20,-3.316292e-11
321,80.250000,3,5.265122e-12,1.211786e-11,3.559127e-16,8.824363e-20,1.614588e-10
322,80.500000,3,5.492495e-12,1.222933e-11,3.397382e-16,-8.053430e-21,6.570794e-11
323,80.750000,3,5.439205e-12,1.233902e-11,3.559864e-16,-1.935603e-20,-2.730283e-11
324,81.000000,3,5.780265e-12,1.244294e-11,3.560232e-16,2.744254e-20,-7.918050e-11
325,81.250000,3,5.453415e-12,1.255041e-11,2.848483e-16,8.334672e-20,-7.911316e-11
326,81.500000,3,6.060930e-12,1.265965e-11,3.397530e-16,9.362361e-20,4.253181e-11
327,81.750000,3,5.119460e-12,1.276845e-11,3.561339e-16,2.490145e-20,-1.319133e-10
328,82.000000,3,5.424994e-12,1.287370e-11,3.397603e-16,-5.970259e-20,-2.945794e-11
329,82.250000,3,5.300649e-12,1.298073e-11,3.397592e-16,-1.563702e-20,-7.131756e-11
330,82.500000,3,5.748291e-12,1.308553e-11,3.562440e-16,-4.817500e-20,7.480588e-11
331,82.750000,3,5.275780e-12,1.318989e-11,3.562807e-16,-5.716811e-20,3.499023e-11
332,83.000000,3,5.538681e-12,1.329337e-11,3.563168e-16,1.415736e-19,-3.305201e-11
333,83.250000,3,5.417888e-12,1.340261e-11,3.397780e-16,-1.854208e-20,-2.826755e-11
334,83.500000,3,5.204726e-12,1.350875e-11,2.851115e-16,7.940934e-23,-8.721140e-11
335,83.750000,3,5.115908e-12,1.361133e-11,3.564255e-16,4.736105e-20,-8.729428e-11
336,84.000000,3,5.453415e-12,1.371214e-11,3.564617e-16,1.772152e-20,1.860423e-10
337,84.250000,3,5.346834e-12,1.381739e-11,3.564977e-16,-1.568930e-19,-2.148892e-11
338,84.500000,3,5.531575e-12,1.391953e-11,2.852271e-16,6.782881e-20,1.312044e-10
339,84.750000,3,5.300649e-12,1.402523e-11,3.565699e-16,9.881830e-20,-1.191489e-10
340,85.000000,3,4.977352e-12,1.412870e-11,3.566059e-16,1.531078e-19,-1.039616e-10
341,85.250000,3,5.254464e-12,1.422640e-11,2.853136e-16,-7.095886e-20,1.163606e-10
342,85.500000,3,5.332623e-12,1.432943e-11,3.566777e-16,4.451555e-20,1.780893e-10
343,85.750000,3,4.980905e-12,1.443290e-11,3.567132e-16,-1.736418e-20,-1.623528e-10
344,86.000000,3,4.980905e-12,1.453504e-11,2.853990e-16,-1.013991e-19,-1.198097e-12
345,86.250000,3,4.991563e-12,1.463496e-11,3.567842e-16,1.869428e-20,1.855988e-11
346,86.500000,3,4.824585e-12,1.473710e-11,3.568197e-16,-9.737570e-20,1.217988e-10
347,86.750000,3,5.080381e-12,1.483436e-11,2.854841e-16,8.589443e-21,8.861889e-11
348,87.000000,3,5.222489e-12,1.493472e-11,3.568906e-16,-8.283056e-20,2.476774e-11
349,87.250000,3,5.087486e-12,1.503553e-11,3.569260e-16,2.905058e-21,-2.500594e-11
350,87.500000,3,4.405365e-12,1.513589e-11,2.855692e-16,-3.028805e-20,5.824979e-11
351,87.750000,3,4.650502e-12,1.523270e-11,2.855975e-16,1.633384e-19,-4.543077e-11
352,88.000000,3,5.041301e-12,1.543521e-11,2.856255e-16,-2.166154e-19,-2.747680e-11
353,88.250000,3,4.707346e-12,1.571276e-11,3.570668e-16,-3.413940e-20,5.949613e-11
354,88.500000,3,5.137224e-12,1.598810e-11,3.571017e-16,-3.723636e-20,-4.163275e-11
355,88.750000,3,4.888534e-12,1.626788e-11,3.571366e-16,9.711100e-20,-1.904818e-10
356,89.000000,3,4.515499e-12,1.653921e-11,3.398517e-16,-4.127962e-20,-9.785722e-11
357,89.250000,3,4.856560e-12,1.681322e-11,3.572063e-16,-4.026715e-20,-4.966239e-11
358,89.500000,3,4.831691e-12,1.708411e-11,3.572412e-16,1.518042e-20,-3.440154e-11
359,89.750000,3,4.515499e-12,1.735767e-11,3.572760e-16,-6.213119e-20,-1.353601e-11
360,90.000000,3,4.764189e-12,1.762857e-11,3.573108e-16,-1.829062e-20,-3.410383e-12
361,90.250000,3,4.057199e-12,1.789990e-11,2.858765e-16,7.714617e-20,1.252681e-10
362,90.500000,3,4.881429e-12,1.816947e-11,3.573801e-16,4.329794e-20,-3.581863e-11
363,90.750000,3,4.330758e-12,1.844080e-11,3.574143e-16,4.519053e-20,8.848822e-11
364,91.000000,3,4.639844e-12,1.870681e-11,3.574486e-16,-1.826415e-21,-1.451289e-11
365,91.250000,3,4.813927e-12,1.897860e-11,3.574830e-16,1.334540e-19,7.060436e-11
366,91.500000,3,4.128253e-12,1.924283e-11,3.575172e-16,-5.149034e-20,-1.416097e-10
367,91.750000,3,4.718004e-12,1.951017e-11,2.860413e-16,-5.671150e-20,-7.904871e-11
368,92.000000,3,4.629186e-12,1.977352e-11,3.575858e-16,1.935867e-19,8.586720e-11
369,92.250000,3,4.202860e-12,2.003642e-11,3.576200e-16,9.404713e-20,-1.108727e-10
370,92.500000,3,4.352074e-12,2.029976e-11,3.576543e-16,-2.038835e-20,4.316308e-11
371,92.750000,3,4.554579e-12,2.056444e-11,2.861508e-16,-2.815061e-20,4.976253e-11
372,93.000000,3,4.728662e-12,2.082690e-11,2.861780e-16,-2.723740e-20,-3.473333e-11
373,93.250000,3,4.117595e-12,2.109068e-11,3.577562e-16,-8.263865e-20,-3.222089e-11
374,93.500000,3,4.082068e-12,2.134826e-11,3.577900e-16,4.892277e-20,-4.509138e-11
375,93.750000,3,4.718004e-12,2.161205e-11,3.399036e-16,4.129286e-20,1.056988e-11
376,94.000000,3,4.185097e-12,2.186828e-11,3.578574e-16,-3.100273e-20,-1.057582e-11
377,94.250000,3,3.790745e-12,2.212541e-11,3.399043e-16,-8.165927e-21,5.249190e-11
378,94.500000,3,4.341416e-12,2.238343e-11,2.863398e-16,-1.950161e-20,-1.057516e-10
379,94.750000,3,4.416023e-12,2.264144e-11,3.579584e-16,3.791796e-20,4.091744e-11
380,95.000000,3,3.996803e-12,2.289458e-11,3.579920e-16,1.080430e-19,-8.567830e-11
381,95.250000,3,3.922196e-12,2.315037e-11,3.580257e-16,6.452009e-21,-1.101453e-10
382,95.500000,3,4.089173e-12,2.340572e-11,3.399208e-16,-6.581049e-20,-5.253270e-11
383,95.750000,3,4.369838e-12,2.365752e-11,3.580924e-16,9.916903e-20,6.202422e-11
384,96.000000,3,4.039435e-12,2.391110e-11,3.399255e-16,-1.719212e-20,5.720630e-11
385,96.250000,3,4.188649e-12,2.416378e-11,3.399236e-16,-1.965381e-20,-1.072031e-12
386,96.500000,3,3.648637e-12,2.441469e-11,3.581920e-16,-4.896909e-22,-6.889200e-11
387,96.750000,3,3.947065e-12,2.466827e-11,3.582250e-16,-8.145413e-20,1.309853e-10
388,97.000000,3,4.252598e-12,2.491829e-11,3.399305e-16,-9.194278e-20,-9.913736e-13
389,97.250000,3,3.723244e-12,2.516742e-11,3.399370e-16,-8.166589e-20,-4.038364e-11
390,97.500000,3,3.989697e-12,2.541922e-11,3.583243e-16,-4.939261e-20,-7.548834e-11
391,97.750000,3,3.755218e-12,2.566791e-11,2.866860e-16,7.552490e-20,6.715462e-12
392,98.000000,3,3.606004e-12,2.591261e-11,2.867124e-16,3.076450e-20,-7.140649e-11
393,98.250000,3,3.431921e-12,2.615863e-11,3.584233e-16,-1.534916e-19,-1.762601e-11
394,98.500000,3,4.163780e-12,2.640288e-11,2.867648e-16,2.640361e-21,-1.776627e-10
395,98.750000,3,3.748113e-12,2.665335e-11,3.584887e-16,3.555553e-20,1.185924e-11
396,99.000000,3,3.169021e-12,2.689537e-11,3.585211e-16,3.886425e-20,-5.008194e-11
397,99.250000,3,3.982592e-12,2.714096e-11,3.585537e-16,3.768635e-20,-1.024936e-11
398,99.500000,3,3.570477e-12,2.738698e-11,4.303035e-16,2.510659e-20,-4.577333e-11
399,99.750000,3,3.524292e-12,2.762768e-11,4.303425e-16,-1.010947e-19,7.620982e-11
400,100.000000,3,3.556266e-12,2.786926e-11,2.869212e-16,-2.047437e-20,7.042766e-11
401,100.250000,3,3.261391e-12,2.811129e-11,3.586838e-16,6.317675e-20,9.944823e-13
402,100.500000,3,3.623768e-12,2.835288e-11,3.587163e-16,-7.060814e-21,-7.329304e-11
403,100.750000,3,3.666401e-12,2.859446e-11,3.587488e-16,-3.070494e-20,-1.161060e-10
404,101.000000,3,3.396394e-12,2.883160e-11,3.587812e-16,5.257560e-20,-1.365408e-11
405,101.250000,3,3.325340e-12,2.907274e-11,2.870507e-16,-1.670905e-20,-3.428874e-11
406,101.500000,3,3.616663e-12,2.931255e-11,3.588451e-16,2.182433e-20,-1.774092e-11
407,101.750000,3,3.758771e-12,2.954925e-11,2.871019e-16,-9.278319e-20,-2.484679e-13
408,102.000000,3,3.637979e-12,2.978506e-11,2.871276e-16,-4.999480e-20,-1.168238e-11
409,102.250000,3,3.907985e-12,3.002665e-11,3.589412e-16,-6.373261e-20,4.794987e-11
410,102.500000,3,3.389289e-12,3.026113e-11,2.871788e-16,1.651847e-19,1.118876e-10
411,102.750000,3,3.034017e-12,3.049960e-11,3.590055e-16,-7.301689e-20,-1.147684e-10
412,103.000000,3,3.343104e-12,3.073186e-11,3.590372e-16,2.740946e-20,-7.258555e-11
413,103.250000,3,3.044676e-12,3.096456e-11,3.590691e-16,1.636494e-20,-4.045891e-11
414,103.500000,3,3.016254e-12,3.119860e-11,3.591011e-16,1.323489e-20,-1.041640e-10
415,103.750000,3,3.410605e-12,3.143130e-11,3.399887e-16,-3.369603e-20,-3.518430e-11
416,104.000000,3,3.090861e-12,3.166400e-11,3.591645e-16,-5.303220e-20,-5.708717e-11
417,104.250000,3,3.197442e-12,3.189804e-11,2.873569e-16,-8.295629e-20,3.515221e-11
418,104.500000,3,3.105072e-12,3.212719e-11,3.592272e-16,6.536050e-20,1.006272e-10
419,104.750000,3,3.293366e-12,3.235989e-11,3.399914e-16,-5.647327e-20,6.516498e-11
420,105.000000,3,2.827960e-12,3.258904e-11,2.874324e-16,1.113584e-19,-1.031950e-10
421,105.250000,3,2.660983e-12,3.281864e-11,3.593220e-16,7.683515e-20,-5.859685e-11
422,105.500000,3,2.689404e-12,3.305001e-11,3.593531e-16,6.044374e-20,3.233747e-11
423,105.750000,3,3.243628e-12,3.327738e-11,3.593849e-16,-3.362985e-20,-4.820255e-12
424,106.000000,3,3.343104e-12,3.350520e-11,3.594164e-16,1.907809e-20,-1.797376e-10
425,106.250000,3,3.073097e-12,3.373479e-11,3.400052e-16,1.427846e-19,4.185058e-11
426,106.500000,3,2.788880e-12,3.395684e-11,3.594785e-16,-3.817604e-20,-2.326062e-11
427,106.750000,3,2.678746e-12,3.418821e-11,3.595095e-16,-1.163744e-19,-1.478227e-10
428,107.000000,3,2.188472e-12,3.440936e-11,2.876328e-16,1.035167e-19,-5.673645e-11
429,107.250000,3,2.486900e-12,3.463718e-11,2.876575e-16,1.439559e-19,5.106576e-11
430,107.500000,3,2.675193e-12,3.486234e-11,3.596029e-16,-4.741399e-20,1.247172e-10
431,107.750000,3,2.305711e-12,3.508660e-11,2.877071e-16,2.143390e-20,2.107309e-11
432,108.000000,3,2.611245e-12,3.531131e-11,2.877318e-16,-1.362532e-20,-5.387496e-11
433,108.250000,3,3.261391e-12,3.553025e-11,2.877566e-16,1.255528e-19,-6.517548e-11
434,108.500000,3,2.764011e-12,3.575629e-11,3.597262e-16,-1.069842e-19,-6.430823e-11
435,108.750000,3,2.643219e-12,3.597478e-11,3.597571e-16,2.065834e-19,-3.798978e-11
436,109.000000,3,2.383871e-12,3.619771e-11,2.878308e-16,1.068122e-19,1.030788e-10
437,109.250000,3,2.351896e-12,3.641754e-11,3.598192e-16,-5.361454e-20,-1.424416e-13
438,109.500000,3,2.739142e-12,3.664136e-11,3.598492e-16,-6.727956e-20,-1.169864e-11
439,109.750000,3,2.572165e-12,3.686074e-11,3.598797e-16,8.001814e-20,-5.073003e-11
440,110.000000,3,2.710721e-12,3.708012e-11,3.599102e-16,-7.273234e-20,-6.249962e-11
441,110.250000,3,2.277289e-12,3.729683e-11,2.879529e-16,2.890500e-20,2.721212e-11
442,110.500000,3,2.767564e-12,3.751666e-11,2.879773e-16,1.297946e-19,9.486245e-11
443,110.750000,3,2.088996e-12,3.773426e-11,3.600020e-16,9.575443e-21,2.667089e-11
444,111.000000,3,1.957545e-12,3.795142e-11,3.400316e-16,1.353201e-19,2.333550e-11
445,111.250000,3,1.858069e-12,3.817080e-11,2.880503e-16,-6.624062e-21,-5.510919e-11
446,111.500000,3,2.732037e-12,3.838352e-11,2.880746e-16,-1.670905e-20,-7.910117e-11
447,111.750000,3,1.872280e-12,3.860068e-11,3.601231e-16,-8.701278e-20,5.335954e-12
448,112.000000,3,2.593481e-12,3.881651e-11,3.601535e-16,-1.425464e-19,8.780210e-11
449,112.250000,3,1.808331e-12,3.902745e-11,3.601841e-16,-1.672890e-20,-1.298333e-10
450,112.500000,3,2.440714e-12,3.924594e-11,3.602135e-16,3.286223e-20,-2.437833e-11
451,112.750000,3,1.914913e-12,3.946266e-11,3.602435e-16,-4.427732e-20,-1.614664e-11
452,113.000000,3,2.170708e-12,3.967404e-11,2.882192e-16,1.052174e-20,3.408474e-11
453,113.250000,3,1.804779e-12,3.988587e-11,2.882431e-16,-2.327355e-20,-1.754904e-10
454,113.500000,3,1.691092e-12,4.009681e-11,3.603339e-16,1.705316e-20,2.437095e-11
455,113.750000,3,1.946887e-12,4.030820e-11,3.603638e-16,-2.785944e-20,-1.169246e-10
456,114.000000,3,1.744382e-12,4.052048e-11,3.603931e-16,-1.018359e-19,-5.019973e-11
457,114.250000,3,1.751488e-12,4.073053e-11,3.604236e-16,8.968623e-20,-3.497519e-11
458,114.500000,3,2.046363e-12,4.094147e-11,3.604529e-16,-2.716461e-20,-8.096879e-11
459,114.750000,3,1.449507e-12,4.115286e-11,2.883867e-16,-1.184258e-19,-1.297537e-10
460,115.000000,3,1.872280e-12,4.136069e-11,2.884105e-16,-7.134929e-20,-3.678557e-11
461,115.250000,3,1.300293e-12,4.157430e-11,2.884341e-16,-6.301793e-20,3.577744e-11
462,115.500000,3,1.378453e-12,4.177991e-11,3.400508e-16,1.624318e-19,3.708089e-11
463,115.750000,3,1.179501e-12,4.198819e-11,3.606016e-16,4.427071e-20,-5.081879e-11
464,116.000000,3,1.307399e-12,4.219869e-11,2.885049e-16,3.998922e-20,1.471784e-10
465,116.250000,3,1.612932e-12,4.240208e-11,3.400535e-16,-8.615913e-21,3.033490e-11
466,116.500000,3,1.325162e-12,4.261125e-11,2.885520e-16,1.413883e-19,-1.074518e-10
467,116.750000,3,1.609379e-12,4.281420e-11,2.885755e-16,-6.815968e-22,-5.490919e-11
468,117.000000,3,1.520561e-12,4.302247e-11,2.885990e-16,7.136914e-20,-2.989053e-11
469,117.250000,3,1.350031e-12,4.323031e-11,2.886226e-16,5.415055e-20,-7.664758e-12
470,117.500000,3,1.254108e-12,4.343326e-11,3.608069e-16,5.648651e-20,-8.830559e-11
471,117.750000,3,1.410427e-12,4.363931e-11,3.608370e-16,8.510696e-20,1.439654e-11
472,118.000000,3,1.580958e-12,4.384093e-11,3.608655e-16,-1.208544e-19,-4.985101e-11
473,118.250000,3,1.193712e-12,4.404699e-11,3.608945e-16,4.590522e-20,4.769474e-11
474,118.500000,3,1.382006e-12,4.425083e-11,3.609235e-16,1.879354e-20,1.249111e-10
475,118.750000,3,1.577405e-12,4.445022e-11,3.609525e-16,1.691220e-19,3.389722e-11
476,119.000000,3,8.526513e-13,4.465317e-11,3.609814e-16,1.409714e-19,-1.114631e-11
477,119.250000,3,1.094236e-12,4.485567e-11,3.610111e-16,2.558966e-20,-1.341168e-10
478,119.500000,3,1.293188e-12,4.505774e-11,3.400635e-16,-3.855985e-20,-5.497802e-11
479,119.750000,3,9.094947e-13,4.525758e-11,3.400641e-16,-1.206029e-19,-9.559609e-11
480,120.000000,3,7.709389e-13,4.545964e-11,3.610972e-16,1.676861e-20,-4.455269e-11
481,120.250000,3,1.147527e-12,4.518830e-11,3.611269e-16,9.022886e-20,2.005163e-11
482,120.500000,3,9.414691e-13,4.475087e-11,3.611550e-16,1.536240e-19,-6.055090e-11
483,120.750000,3,1.193712e-12,4.457723e-11,2.889477e-16,9.806392e-20,9.050316e-11
484,121.000000,3,1.509903e-12,4.443823e-11,3.612134e-16,-2.756828e-20,-1.914593e-10
485,121.250000,3,1.623590e-12,4.435297e-11,2.889935e-16,4.270899e-20,9.636791e-11
486,121.500000,3,8.562040e-13,4.428857e-11,2.890164e-16,7.181251e-20,-6.435641e-11
487,121.750000,3,1.193712e-12,4.424772e-11,3.612990e-16,2.680727e-20,-2.067790e-11
488,122.000000,3,1.151079e-12,4.422107e-11,3.613275e-16,2.353494e-19,2.094958e-11
489,122.250000,3,9.769963e-13,4.420997e-11,3.613560e-16,1.034638e-19,-7.094525e-11
490,122.500000,3,1.723066e-12,4.420642e-11,3.400723e-16,-2.226108e-20,8.922418e-12
491,122.750000,3,1.293188e-12,4.421263e-11,2.891304e-16,-5.016023e-20,-2.419465e-11
492,123.000000,3,1.453060e-12,4.422462e-11,3.614415e-16,1.096511e-20,9.211965e-12
493,123.250000,3,1.421085e-12,4.424372e-11,3.614700e-16,-2.705211e-20,5.184053e-11
494,123.500000,3,1.666223e-12,4.426859e-11,3.614977e-16,-7.714617e-20,1.249567e-10
495,123.750000,3,1.396216e-12,4.429923e-11,3.615262e-16,-5.319764e-20,-1.452252e-10
496,124.000000,3,9.059420e-13,4.433032e-11,3.615546e-16,1.077519e-19,-5.493994e-11
497,124.250000,3,1.207923e-12,4.436762e-11,2.892668e-16,-9.419933e-20,6.441314e-11
498,124.500000,3,9.947598e-13,4.441558e-11,3.616117e-16,1.772416e-19,-6.667100e-11
499,124.750000,3,1.215028e-12,4.446221e-11,2.893118e-16,9.979107e-20,2.104672e-11
500,125.000000,3,1.300293e-12,4.450262e-11,2.893344e-16,-8.801202e-21,-9.722356e-11
501,125.250000,3,1.300293e-12,4.455813e-11,3.616953e-16,3.300120e-20,-7.471579e-12
502,125.500000,3,1.364242e-12,4.461143e-11,2.893794e-16,-7.226250e-21,9.732792e-11
503,125.750000,3,1.211475e-12,4.466427e-11,3.617515e-16,-5.750560e-20,-3.247602e-11
504,126.000000,3,1.172396e-12,4.472644e-11,3.400829e-16,7.720573e-20,-1.486589e-12
505,126.250000,3,1.829648e-12,4.478062e-11,2.894469e-16,-3.080421e-20,3.113332e-11
506,126.500000,3,1.318057e-12,4.484813e-11,3.618359e-16,1.437772e-19,7.474976e-11
507,126.750000,3,1.303846e-12,4.491207e-11,2.894918e-16,-1.053431e-19,-9.272583e-11
508,127.000000,3,1.147527e-12,4.497558e-11,2.895143e-16,-6.095990e-20,5.269207e-11
509,127.250000,3,1.065814e-12,4.503997e-11,3.619207e-16,4.647432e-20,-2.995193e-11
510,127.500000,3,8.739676e-13,4.511058e-11,2.895588e-16,1.578922e-20,1.615885e-11
511,127.750000,3,1.431744e-12,4.517942e-11,2.895810e-16,1.449882e-20,-8.309575e-11
512,128.000000,3,1.207923e-12,4.525269e-11,3.400849e-16,7.788733e-21,-2.808864e-11
513,128.250000,3,8.029133e-13,4.532374e-11,3.620318e-16,4.533612e-20,-7.449896e-11
514,128.500000,3,9.059420e-13,4.539613e-11,3.400900e-16,-7.275219e-20,2.875478e-12
515,128.750000,3,1.215028e-12,4.546896e-11,3.620865e-16,-4.522362e-20,1.208966e-10
516,129.000000,3,6.998846e-13,4.554668e-11,4.345371e-16,-1.313629e-19,-9.878376e-11
517,129.250000,3,1.037392e-12,4.562040e-11,2.897143e-16,7.633223e-20,1.025855e-10
518,129.500000,3,1.186606e-12,4.569722e-11,3.400926e-16,-3.237916e-20,8.313505e-11
519,129.750000,3,1.147527e-12,4.577494e-11,2.897587e-16,3.843412e-20,4.542644e-11
520,130.000000,3,9.912071e-13,4.585532e-11,3.622253e-16,-8.780026e-20,-7.040035e-11
521,130.250000,3,1.140421e-12,4.593126e-11,3.622529e-16,3.484085e-20,1.286800e-10
522,130.500000,3,7.993606e-13,4.601608e-11,3.622803e-16,-5.317117e-20,-6.325829e-12
523,130.750000,3,1.083578e-12,4.609513e-11,3.623077e-16,1.968690e-20,5.541789e-11
524,131.000000,3,1.158185e-12,4.618173e-11,3.623351e-16,-1.388737e-19,-8.921941e-11
525,131.250000,3,7.034373e-13,4.626388e-11,2.898907e-16,1.591429e-19,1.743028e-11
526,131.500000,3,8.135714e-13,4.634559e-11,3.623899e-16,4.013480e-20,1.220178e-10
527,131.750000,3,8.810730e-13,4.642775e-11,3.624182e-16,-4.675225e-20,-5.224710e-13
528,132.000000,3,9.556800e-13,4.651213e-11,3.624447e-16,-2.054717e-20,-2.704503e-11
529,132.250000,3,8.100187e-13,4.659384e-11,4.349665e-16,-7.639178e-20,-4.534972e-11
530,132.500000,3,7.744916e-13,4.667999e-11,3.400998e-16,-2.733666e-20,-1.660797e-10
531,132.750000,3,6.359357e-13,4.676926e-11,3.625277e-16,5.541448e-20,1.905454e-11
532,133.000000,3,9.485746e-13,4.685186e-11,3.625542e-16,5.706223e-20,-1.151952e-10
533,133.250000,3,9.485746e-13,4.694067e-11,3.625824e-16,1.394759e-19,6.202261e-12
534,133.500000,3,6.217249e-13,4.702283e-11,3.626087e-16,1.077320e-20,-4.095901e-11
535,133.750000,3,1.119105e-12,4.711254e-11,2.901093e-16,1.186839e-19,8.290868e-11
536,134.000000,3,5.577760e-13,4.720180e-11,3.626628e-16,1.542063e-19,-6.891143e-11
537,134.250000,3,7.531753e-13,4.728973e-11,2.901526e-16,-2.912999e-20,4.998169e-11
538,134.500000,3,7.034373e-13,4.737721e-11,3.627168e-16,-9.104281e-20,5.934120e-11
539,134.750000,3,7.176482e-13,4.746648e-11,3.627448e-16,1.315813e-19,9.305434e-11
540,135.000000,3,6.821210e-13,4.755707e-11,3.627709e-16,-1.106437e-19,9.689438e-11
541,135.250000,3,7.531753e-13,4.764944e-11,3.627979e-16,1.365841e-20,-6.391365e-11
542,135.500000,3,6.394885e-13,4.773826e-11,2.902607e-16,5.995405e-21,4.979672e-11
543,135.750000,3,5.115908e-13,4.782530e-11,3.628528e-16,4.599786e-20,4.336720e-11
544,136.000000,3,5.613288e-13,4.791678e-11,2.903039e-16,6.107902e-21,-6.150980e-11
545,136.250000,3,9.343637e-13,4.800560e-11,3.401072e-16,-1.213573e-19,-1.815802e-10
546,136.500000,3,5.293543e-13,4.809619e-11,2.903471e-16,-1.176979e-19,1.929357e-11
547,136.750000,3,5.151435e-13,4.818368e-11,3.629606e-16,6.816630e-20,-5.119127e-11
